"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"","","","","","html-keyboard-response","189","657180","0.0-21.0-2.25","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","190","658193","0.0-21.0-0.26","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","191","662200","0.0-21.0-1.26","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","2","30","9B","40","79","39","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","192","662770","0.0-21.0-2.26","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","193","663782","0.0-21.0-0.27","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","194","667790","0.0-21.0-1.27","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","73","13","3A,5C,10B","70","36","66","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","195","668412","0.0-21.0-2.27","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","196","669415","0.0-21.0-0.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","197","673417","0.0-21.0-1.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","14","24","6A,21A","25","64","25","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","198","674367","0.0-21.0-2.28","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","199","675376","0.0-21.0-0.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","200","679390","0.0-21.0-1.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","40","9","14A,23A","25","18","24","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","201","680547","0.0-21.0-2.29","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","202","681549","0.0-21.0-0.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","203","685561","0.0-21.0-1.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","64","7","6B,18B,22C,24C,29A","75","11","75","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","204","686526","0.0-21.0-2.30","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","205","687538","0.0-22.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","688909","0.0-23.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>","1","scan_wait","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","207","689918","0.0-24.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","208","690931","0.0-25.0-0.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","209","694939","0.0-25.0-1.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","45","17","2A,7A,9A,15B","60","43","60","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","695467","0.0-25.0-2.0","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","211","696483","0.0-25.0-0.1","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","212","700498","0.0-25.0-1.1","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","14","7","6B,18B,22C,24C,29A","75","11","75","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","213","701627","0.0-25.0-2.1","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","214","702629","0.0-25.0-0.2","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","215","706637","0.0-25.0-1.2","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","50","4","12C,17C,23C,28C","20","11","22","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","707501","0.0-25.0-2.2","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","217","708507","0.0-25.0-0.3","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","218","712521","0.0-25.0-1.3","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","59","13","3A,5C,10B","70","36","70","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","219","713088","0.0-25.0-2.3","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","220","714099","0.0-25.0-0.4","4a9ce7d8-368c-43cb-9911-0b763322c6be","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","221","718105","0.0-25.0-1.4","4a9ce7d8-368c-43cb-9911-0b763322c6be","null","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","77","6","14B,21C,25C","45","11","45","","","","","","","","","","","","","","","",""
