success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,direction,A_key,S_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-slider-response,209,849376,0.0-25.0-1.0,718622d5-fb0c-4fe9-adf5-366d10b39301,3811,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,19,14,"4B,5A,13B,16B",75,36,10,,,,,,,,,,,,
,,,,,html-keyboard-response,210,849970,0.0-25.0-2.0,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,211,850974,0.0-25.0-0.1,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,13,"3A,5C,10B",,,,,,,,,,,,,,,
,,,,,html-slider-response,212,852408,0.0-25.0-1.1,718622d5-fb0c-4fe9-adf5-366d10b39301,1432,"
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,5,13,"3A,5C,10B",70,36,10,,,,,,,,,,,,
,,,,,html-keyboard-response,213,853145,0.0-25.0-2.1,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,214,854147,0.0-25.0-0.2,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,24,"6A,21A",,,,,,,,,,,,,,,
,,,,,html-slider-response,215,858149,0.0-25.0-1.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,38,24,"6A,21A",25,64,10,,,,,,,,,,,,
,,,,,html-keyboard-response,216,858797,0.0-25.0-2.2,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,217,859811,0.0-25.0-0.3,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,31,8A,,,,,,,,,,,,,,,
,,,,,html-slider-response,218,862336,0.0-25.0-1.3,718622d5-fb0c-4fe9-adf5-366d10b39301,2524,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",20,evaluation,30,31,8A,65,79,20,,,,,,,,,,,,
,,,,,html-keyboard-response,219,863409,0.0-25.0-2.3,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,220,864426,0.0-25.0-0.4,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,11,"3C,20A,22A",,,,,,,,,,,,,,,
,,,,,html-slider-response,221,868428,0.0-25.0-1.4,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,41,11,"3C,20A,22A",30,36,11,,,,,,,,,,,,
,,,,,html-keyboard-response,222,869095,0.0-25.0-2.4,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,223,870110,0.0-25.0-0.5,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,28,8B,,,,,,,,,,,,,,,
,,,,,html-slider-response,224,874116,0.0-25.0-1.5,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,7,28,8B,75,71,31,,,,,,,,,,,,
,,,,,html-keyboard-response,225,875604,0.0-25.0-2.5,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,226,876619,0.0-25.0-0.6,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,9,"14A,23A",,,,,,,,,,,,,,,
,,,,,html-slider-response,227,877208,0.0-25.0-1.6,718622d5-fb0c-4fe9-adf5-366d10b39301,588,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",17,evaluation,21,9,"14A,23A",25,18,17,,,,,,,,,,,,
,,,,,html-keyboard-response,228,877769,0.0-25.0-2.6,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,229,878779,0.0-25.0-0.7,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,4,"12C,17C,23C,28C",,,,,,,,,,,,,,,
,,,,,html-slider-response,230,880176,0.0-25.0-1.7,718622d5-fb0c-4fe9-adf5-366d10b39301,1395,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,5,4,"12C,17C,23C,28C",20,11,0,,,,,,,,,,,,
,,,,,html-keyboard-response,231,880754,0.0-25.0-2.7,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,232,881766,0.0-25.0-0.8,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,23,"7B,26B",,,,,,,,,,,,,,,
,,,,,html-slider-response,233,885768,0.0-25.0-1.8,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,8,23,"7B,26B",55,61,15,,,,,,,,,,,,
,,,,,html-keyboard-response,234,887196,0.0-25.0-2.8,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,235,888204,0.0-25.0-0.9,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,16,"1A,15A,26C",,,,,,,,,,,,,,,
,,,,,html-slider-response,236,889952,0.0-25.0-1.9,718622d5-fb0c-4fe9-adf5-366d10b39301,1747,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,12,16,"1A,15A,26C",65,39,10,,,,,,,,,,,,
,,,,,html-keyboard-response,237,890481,0.0-25.0-2.9,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,238,891497,0.0-25.0-0.10,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,30,9B,,,,,,,,,,,,,,,
,,,,,html-slider-response,239,894232,0.0-25.0-1.10,718622d5-fb0c-4fe9-adf5-366d10b39301,2734,"
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,44,30,9B,40,79,10,,,,,,,,,,,,
,,,,,html-keyboard-response,240,895421,0.0-25.0-2.10,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,241,896424,0.0-25.0-0.11,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,26,"2B,16A",,,,,,,,,,,,,,,
,,,,,html-slider-response,242,898936,0.0-25.0-1.11,718622d5-fb0c-4fe9-adf5-366d10b39301,2511,"
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,33,26,"2B,16A",45,71,10,,,,,,,,,,,,
,,,,,html-keyboard-response,243,900393,0.0-25.0-2.11,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,244,901409,0.0-25.0-0.12,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,15,"9C,25B",,,,,,,,,,,,,,,
,,,,,html-slider-response,245,903392,0.0-25.0-1.12,718622d5-fb0c-4fe9-adf5-366d10b39301,1982,"
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",5,evaluation,49,15,"9C,25B",60,39,5,,,,,,,,,,,,
,,,,,html-keyboard-response,246,904354,0.0-25.0-2.12,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,247,905363,0.0-25.0-0.13,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,10,"2C,16C,22B,28A",,,,,,,,,,,,,,,
,,,,,html-slider-response,248,909379,0.0-25.0-1.13,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,49,10,"2C,16C,22B,28A",50,18,10,,,,,,,,,,,,
,,,,,html-keyboard-response,249,910117,0.0-25.0-2.13,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,250,911120,0.0-25.0-0.14,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,17,"2A,7A,9A,15B",,,,,,,,,,,,,,,
,,,,,html-slider-response,251,914145,0.0-25.0-1.14,718622d5-fb0c-4fe9-adf5-366d10b39301,3023,"
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",7,evaluation,61,17,"2A,7A,9A,15B",60,43,7,,,,,,,,,,,,
,,,,,html-keyboard-response,252,915606,0.0-25.0-2.14,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,253,916618,0.0-25.0-0.15,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,21,"11C,18C,25A",,,,,,,,,,,,,,,
,,,,,html-slider-response,254,918480,0.0-25.0-1.15,718622d5-fb0c-4fe9-adf5-366d10b39301,1861,"
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",12,evaluation,25,21,"11C,18C,25A",45,58,12,,,,,,,,,,,,
,,,,,html-keyboard-response,255,919773,0.0-25.0-2.15,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,256,920789,0.0-25.0-0.16,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,6,"14B,21C,25C",,,,,,,,,,,,,,,
,,,,,html-slider-response,257,922080,0.0-25.0-1.16,718622d5-fb0c-4fe9-adf5-366d10b39301,1290,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",9,evaluation,11,6,"14B,21C,25C",45,11,9,,,,,,,,,,,,
,,,,,html-keyboard-response,258,922824,0.0-25.0-2.16,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,259,923841,0.0-25.0-0.17,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,18,"11B,19B,24A,26A",,,,,,,,,,,,,,,
,,,,,html-slider-response,260,926288,0.0-25.0-1.17,718622d5-fb0c-4fe9-adf5-366d10b39301,2447,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,26,18,"11B,19B,24A,26A",75,43,0,,,,,,,,,,,,
,,,,,html-keyboard-response,261,927306,0.0-25.0-2.17,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,262,928324,0.0-25.0-0.18,718622d5-fb0c-4fe9-adf5-366d10b39301,1000,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,8,"14C,17A,20C,27A",,,,,,,,,,,,,,,
,,,,,html-slider-response,263,929336,0.0-25.0-1.18,718622d5-fb0c-4fe9-adf5-366d10b39301,1011,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,74,8,"14C,17A,20C,27A",20,16,0,,,,,,,,,,,,
,,,,,html-keyboard-response,264,930451,0.0-25.0-2.18,718622d5-fb0c-4fe9-adf5-366d10b39301,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,
