"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"","","","","","html-slider-response","190","1629741","0.0-21.0-0.26","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","191","1632502","0.0-21.0-1.26","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2760","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","59","18","11B,19B,24A,26A","75","43","20","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","192","1633136","0.0-21.0-2.26","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","193","1634138","0.0-21.0-0.27","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","194","1637390","0.0-21.0-1.27","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3251","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","47","21","11C,18C,25A","45","58","29","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","195","1638732","0.0-21.0-2.27","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","196","1639735","0.0-21.0-0.28","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","197","1642550","0.0-21.0-1.28","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2814","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","59","14","4B,5A,13B,16B","75","36","17","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","198","1643853","0.0-21.0-2.28","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","199","1644856","0.0-21.0-0.29","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","200","1647246","0.0-21.0-1.29","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2389","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","31","29","8C,19A,24B","65","76","30","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","201","1647973","0.0-21.0-2.29","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","202","1648976","0.0-21.0-0.30","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","203","1650702","0.0-21.0-1.30","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1726","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","6","1","6C,29B,30C","25","4","0","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","204","1651917","0.0-21.0-2.30","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","205","1652918","0.0-22.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","1654078","0.0-23.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>","1","scan_wait","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","207","1655079","0.0-24.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","208","1656081","0.0-25.0-0.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","209","1657758","0.0-25.0-1.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1677","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","39","23","7B,26B","55","61","29","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","1659134","0.0-25.0-2.0","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","211","1660136","0.0-25.0-0.1","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","212","1663142","0.0-25.0-1.1","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","3006","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","63","11","3C,20A,22A","30","36","12","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","213","1664565","0.0-25.0-2.1","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","214","1665568","0.0-25.0-0.2","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","215","1667606","0.0-25.0-1.2","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2037","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","67","4","12C,17C,23C,28C","20","11","4","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","1668535","0.0-25.0-2.2","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","217","1669537","0.0-25.0-0.3","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","218","1671686","0.0-25.0-1.3","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","2148","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","69","28","8B","75","71","37","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","219","1672417","0.0-25.0-2.3","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","220","1673418","0.0-25.0-0.4","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","221","1677421","0.0-25.0-1.4","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","11","20","10C,13A,19C,21B","40","58","10","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","222","1678052","0.0-25.0-2.4","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","223","1679054","0.0-25.0-0.5","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","224","1680358","0.0-25.0-1.5","9eae6b8f-2579-4b67-bd55-3ddef3c1e4fd","1304","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","12","3","12B,20B,23B,27C,29C","75","4","0","","","","","","","","","","","","","","","",""
