success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,potential_prize_prob,potential_prize_amount,won_prize,remaining_budget,total_prize
,,,,,html-slider-response,73,240939,0.0-17.0-1.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2217,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",3,evaluation,29,7,"6B,18B,22C,24C,29A",75,11,3,,,,,,,,,,,,,,
,,,,,html-keyboard-response,74,242405,0.0-17.0-2.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,75,243419,0.0-17.0-0.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,31,8A,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,76,247430,0.0-17.0-1.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,28,31,8A,65,79,7,,,,,,,,,,,,,,
,,,,,html-keyboard-response,77,248669,0.0-17.0-2.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,78,249672,0.0-17.0-0.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,2,"4C,17B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,79,251843,0.0-17.0-1.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2170,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",2,evaluation,71,2,"4C,17B",50,4,3,,,,,,,,,,,,,,
,,,,,html-keyboard-response,80,252971,0.0-17.0-2.20,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,81,253984,0.0-17.0-0.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,4,"12C,17C,23C,28C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,82,256667,0.0-17.0-1.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2683,"
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,80,4,"12C,17C,23C,28C",20,11,2,,,,,,,,,,,,,,
,,,,,html-keyboard-response,83,257768,0.0-17.0-2.21,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,84,258781,0.0-17.0-0.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,14,"4B,5A,13B,16B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,85,261595,0.0-17.0-1.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2813,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",8,evaluation,56,14,"4B,5A,13B,16B",75,36,9,,,,,,,,,,,,,,
,,,,,html-keyboard-response,86,262589,0.0-17.0-2.22,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,87,263595,0.0-17.0-0.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,6,"14B,21C,25C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,88,266475,0.0-17.0-1.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2879,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",3,evaluation,11,6,"14B,21C,25C",45,11,4,,,,,,,,,,,,,,
,,,,,html-keyboard-response,89,267698,0.0-17.0-2.23,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,90,268712,0.0-17.0-0.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,5,"12A,27B,28B,30B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,91,270939,0.0-17.0-1.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2226,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,39,5,"12A,27B,28B,30B",25,11,1,,,,,,,,,,,,,,
,,,,,html-keyboard-response,92,271589,0.0-17.0-2.24,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,93,272596,0.0-17.0-0.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,18,"11B,19B,24A,26A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,94,276283,0.0-17.0-1.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3686,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",5,evaluation,23,18,"11B,19B,24A,26A",75,43,6,,,,,,,,,,,,,,
,,,,,html-keyboard-response,95,277110,0.0-17.0-2.25,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,96,278120,0.0-17.0-0.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,1,"6C,29B,30C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,97,280907,0.0-17.0-1.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2786,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,78,1,"6C,29B,30C",25,4,2,,,,,,,,,,,,,,
,,,,,html-keyboard-response,98,281777,0.0-17.0-2.26,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,99,282782,0.0-17.0-0.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,13,"3A,5C,10B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,100,286667,0.0-17.0-1.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3883,"
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",9,evaluation,62,13,"3A,5C,10B",70,36,10,,,,,,,,,,,,,,
,,,,,html-keyboard-response,101,288159,0.0-17.0-2.27,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,102,289162,0.0-17.0-0.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,9,"14A,23A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,103,293171,0.0-17.0-1.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,14,9,"14A,23A",25,18,1,,,,,,,,,,,,,,
,,,,,html-keyboard-response,104,293906,0.0-17.0-2.28,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,105,294917,0.0-17.0-0.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,29,"8C,19A,24B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,106,297555,0.0-17.0-1.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2636,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,66,29,"8C,19A,24B",65,76,10,,,,,,,,,,,,,,
,,,,,html-keyboard-response,107,298463,0.0-17.0-2.29,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,108,299471,0.0-17.0-0.30,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,12,"1C,7C,15C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,109,302603,0.0-17.0-1.30,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3131,"
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",6,evaluation,40,12,"1C,7C,15C",60,36,6,,,,,,,,,,,,,,
,,,,,html-keyboard-response,110,303314,0.0-17.0-2.30,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,111,304329,0.0-18.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,112,317691,0.0-19.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>",1,scan_wait,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,113,318702,0.0-20.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,114,319712,0.0-21.0-0.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,28,8B,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,115,322035,0.0-21.0-1.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2321,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",9,evaluation,50,28,8B,75,71,10,,,,,,,,,,,,,,
,,,,,html-keyboard-response,116,322829,0.0-21.0-2.0,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,117,323835,0.0-21.0-0.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,19,"13C,30A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,118,327347,0.0-21.0-1.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3510,"
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",3,evaluation,19,19,"13C,30A",30,58,4,,,,,,,,,,,,,,
,,,,,html-keyboard-response,119,328446,0.0-21.0-2.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,120,329452,0.0-21.0-0.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,9,"14A,23A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,121,331715,0.0-21.0-1.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2261,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",1,evaluation,11,9,"14A,23A",25,18,2,,,,,,,,,,,,,,
,,,,,html-keyboard-response,122,332594,0.0-21.0-2.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,123,333601,0.0-21.0-0.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,14,"4B,5A,13B,16B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,124,336955,0.0-21.0-1.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3352,"
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",9,evaluation,4,14,"4B,5A,13B,16B",75,36,9,,,,,,,,,,,,,,
,,,,,html-keyboard-response,125,338179,0.0-21.0-2.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,126,339192,0.0-21.0-0.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,23,"7B,26B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,127,342899,0.0-21.0-1.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3705,"
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",7,evaluation,66,23,"7B,26B",55,61,8,,,,,,,,,,,,,,
,,,,,html-keyboard-response,128,344026,0.0-21.0-2.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,129,345032,0.0-21.0-0.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,3,"12B,20B,23B,27C,29C",,,,,,,,,,,,,,,,,
