success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-keyboard-response,324,718441,0.0-33.0-0.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,325,722016,0.0-33.0-1.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3574,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,39.05,5,5,0,B,A,55,71,
,,,,,html-keyboard-response,326,723457,0.0-33.0-0.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,327,727712,0.0-33.0-1.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4253,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                    </p>",a,binary,,,,,,,B,27,13,13,0,B,A,75,36,
,,,,,html-keyboard-response,328,728917,0.0-33.0-0.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,329,732464,0.0-33.0-1.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3546,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,53.25,8,8,0,B,A,75,71,
,,,,,html-keyboard-response,330,733659,0.0-33.0-0.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,331,735696,0.0-33.0-1.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2036,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",a,binary,,,,,,,B,32.25,11,11,0,B,A,75,43,
,,,,,html-keyboard-response,332,736842,0.0-33.0-0.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,333,739119,0.0-33.0-1.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2276,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,31.95,16,16,0,B,A,45,71,
,,,,,html-keyboard-response,334,740075,0.0-33.0-0.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,335,741167,0.0-33.0-1.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1091,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,3.2,27,27,0,A,B,20,16,
,,,,,html-keyboard-response,336,741997,0.0-33.0-0.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,337,746760,0.0-33.0-1.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4762,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,B,31.95,2,2,0,A,B,45,71,
,,,,,html-keyboard-response,338,747568,0.0-33.0-0.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,339,749008,0.0-33.0-1.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1440,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,binary,,,,,,,A,39.05,18,18,0,B,A,55,71,
,,,,,html-keyboard-response,340,750118,0.0-33.0-0.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,341,754072,0.0-33.0-1.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3953,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>20%</span>
                    </p>",d,binary,,,,,,,A,3.2,17,17,0,B,A,20,16,
,,,,,html-keyboard-response,342,754917,0.0-33.0-0.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,343,757552,0.0-33.0-1.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2633,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,33.55,7,7,0,B,A,55,61,
,,,,,html-keyboard-response,344,759012,0.0-33.0-0.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,345,763328,0.0-33.0-1.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4314,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,26.1,25,25,0,B,A,45,58,
,,,,,html-keyboard-response,346,764487,0.0-33.0-0.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,347,766904,0.0-33.0-1.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2416,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,3,12,12,0,B,A,75,4,
,,,,,html-keyboard-response,348,768007,0.0-33.0-0.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,349,771487,0.0-33.0-1.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3480,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,A,25.35,15,15,0,A,B,65,39,
,,,,,html-keyboard-response,350,772333,0.0-33.0-0.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,351,774920,0.0-33.0-1.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2586,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,20,20,0,A,B,75,4,
,,,,,html-keyboard-response,352,775699,0.0-33.0-0.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,353,779712,0.0-33.0-1.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4011,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>70%</span>
                    </p>",a,binary,,,,,,,A,27.45,10,10,0,A,B,45,61,
,,,,,html-keyboard-response,354,780920,0.0-33.0-0.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,355,782504,0.0-33.0-1.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1583,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,16,6,6,0,A,B,25,64,
,,,,,html-keyboard-response,356,783104,0.0-33.0-0.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,357,784960,0.0-33.0-1.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1854,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,A,8.25,29,29,1,B,A,75,11,
,,,,,html-keyboard-response,358,786285,0.0-33.0-0.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,359,788271,0.0-33.0-1.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1985,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,B,4.95,14,14,0,A,B,45,11,
,,,,,html-keyboard-response,360,789293,0.0-33.0-0.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,361,792304,0.0-33.0-1.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3009,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,49.4,24,24,0,B,A,65,76,
,,,,,html-keyboard-response,362,793297,0.0-33.0-0.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,363,794312,0.0-33.0-1.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1014,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,4.5,23,23,0,A,B,25,18,
,,,,,html-keyboard-response,364,794842,0.0-33.0-0.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,365,797272,0.0-33.0-1.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2429,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",d,binary,,,,,,,A,49.4,19,19,0,B,A,65,76,
,,,,,html-keyboard-response,366,798632,0.0-33.0-0.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,367,801352,0.0-33.0-1.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2719,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,A,10.8,22,22,0,A,B,30,36,
,,,,,html-keyboard-response,368,802365,0.0-34.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,369,803960,0.0-35.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1593,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>", ,scan_wait,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,370,804756,0.0-36.0-0.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,371,805936,0.0-36.0-1.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1178,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>45%</span>
                    </p>",a,binary,,,,,,,A,4.5,14,14,0,A,B,25,18,
,,,,,html-keyboard-response,372,806958,0.0-36.0-0.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,373,809368,0.0-36.0-1.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2409,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,49.4,24,24,0,B,A,65,76,
,,,,,html-keyboard-response,374,809969,0.0-36.0-0.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,375,812000,0.0-36.0-1.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2030,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,49.4,19,19,0,A,B,65,76,
,,,,,html-keyboard-response,376,812743,0.0-36.0-0.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,377,815448,0.0-36.0-1.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2704,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,3.2,27,27,0,A,B,20,16,
,,,,,html-keyboard-response,378,816024,0.0-36.0-0.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,379,818000,0.0-36.0-1.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1975,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,39.05,18,18,0,A,B,55,71,
,,,,,html-keyboard-response,380,818700,0.0-36.0-0.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,381,820656,0.0-36.0-1.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1955,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,8.25,29,29,1,A,B,75,11,
,,,,,html-keyboard-response,382,821917,0.0-36.0-0.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,383,831888,0.0-36.0-1.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,9971,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,31.6,9,9,0,B,A,40,79,
,,,,,html-keyboard-response,384,832915,0.0-36.0-0.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,385,836384,0.0-36.0-1.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3467,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>40%</span>
                    </p>",d,binary,,,,,,,B,23.2,21,21,0,A,B,40,58,
,,,,,html-keyboard-response,386,837644,0.0-36.0-0.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,387,838632,0.0-36.0-1.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,987,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,32,4,4,0,A,B,50,64,
,,,,,html-keyboard-response,388,839862,0.0-36.0-0.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,389,841600,0.0-36.0-1.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1737,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,A,9,28,28,1,A,B,50,18,
,,,,,html-keyboard-response,390,843038,0.0-36.0-0.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,391,847769,0.0-36.0-1.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4744,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,A,25.35,15,15,0,A,B,65,39,
,,,,,html-keyboard-response,392,848668,0.0-36.0-0.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,393,856122,0.0-36.0-1.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,7453,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,23,23,0,A,B,75,4,
,,,,,html-keyboard-response,394,856850,0.0-36.0-0.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,395,858850,0.0-36.0-1.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1999,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>30%</span>
                    </p>",d,binary,,,,,,,A,17.4,30,30,1,B,A,30,58,
,,,,,html-keyboard-response,396,859773,0.0-36.0-0.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,397,862170,0.0-36.0-1.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2395,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,B,32,3,3,0,A,B,50,64,
,,,,,html-keyboard-response,398,863413,0.0-36.0-0.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,399,865842,0.0-36.0-1.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2428,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,26.1,25,25,0,B,A,45,58,
,,,,,html-keyboard-response,400,866849,0.0-36.0-0.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,401,871330,0.0-36.0-1.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4480,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                    </p>",a,binary,,,,,,,B,27,13,13,0,B,A,75,36,
,,,,,html-keyboard-response,402,872067,0.0-36.0-0.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
